Frequency (Hz),OL Magnitude (dB),OL Phase (Deg),Plant Magnitude (dB),Plant Phase (Deg)
630.949584960938,21.0570526123047,-93.4640960693359,1.83018493652344,-15.1903533935547
673.854125976563,20.3714447021484,-93.497314453125,1.79837036132813,-15.8932495117188
719.676208496094,19.7898712158203,-93.8190460205078,1.74867248535156,-17.0595245361328
768.614135742188,19.2250061035156,-93.8566436767578,1.67207336425781,-18.0238342285156
820.8798828125,18.6409301757813,-93.8679962158203,1.60832214355469,-18.9951477050781
876.69970703125,17.9286804199219,-94.0839385986328,1.53913879394531,-20.1010894775391
936.315246582031,17.3614196777344,-94.0655822753906,1.46795654296875,-21.1379699707031
999.984619140625,16.7968139648438,-94.2736663818359,1.38804626464844,-22.5254211425781
1067.98352050781,16.1317443847656,-94.2622985839844,1.29075622558594,-23.6103820800781
1140.60632324219,15.5534973144531,-94.0629577636719,1.20474243164063,-24.6857299804688
1218.16748046875,14.9604034423828,-94.123291015625,1.09103393554688,-26.0924224853516
1301.00280761719,14.3441009521484,-94.2727813720703,1.00169372558594,-27.5847930908203
1389.47094726563,13.7339019775391,-94.123291015625,0.880569458007813,-28.8953094482422
1483.95495605469,13.0671234130859,-94.1897277832031,0.739151000976563,-30.4410095214844
1584.86389160156,12.4764099121094,-94.0061340332031,0.607803344726563,-31.8931579589844
1692.63452148438,11.8630218505859,-93.8959808349609,0.481765747070313,-33.4519805908203
1807.73364257813,11.2981567382813,-93.6922760009766,0.343124389648438,-35.0413970947266
1930.65942382813,10.7144775390625,-93.4238739013672,0.199462890625,-36.638671875
2061.94409179688,10.1024169921875,-93.2044372558594,0.020660400390625,-38.2779083251953
2202.15625,9.55160522460938,-92.9753723144531,-0.125656127929688,-40.0622863769531
2351.90283203125,8.99217224121094,-92.7139739990234,-0.290924072265625,-41.8545227050781
2511.83203125,8.46705627441406,-92.7428283691406,-0.425582885742188,-44.0113372802734
2682.63647460938,7.94221496582031,-92.5461120605469,-0.59588623046875,-45.9679412841797
2865.0556640625,7.43154907226563,-92.2243804931641,-0.765396118164063,-47.8834533691406
3059.87939453125,6.92022705078125,-92.21826171875,-0.961563110351563,-50.1836395263672
3267.951171875,6.42720031738281,-92.2375030517578,-1.14671325683594,-52.4864501953125
3490.17163085938,5.96066284179688,-92.1046142578125,-1.34577941894531,-54.791015625
3727.50317382813,5.49665832519531,-92.5102691650391,-1.5364990234375,-57.5563201904297
3980.97314453125,5.05477905273438,-92.7078552246094,-1.74113464355469,-60.1712341308594
4251.67919921875,4.59660339355469,-92.9290466308594,-1.97837829589844,-62.8167572021484
4540.79296875,4.20840454101563,-93.5235443115234,-2.18061828613281,-65.8828125
4849.56689453125,3.77780151367188,-94.2194519042969,-2.42900085449219,-69.0301513671875
5179.33740234375,3.38920593261719,-95.0622406005859,-2.66331481933594,-72.3366241455078
5531.5322265625,2.99159240722656,-96.126220703125,-2.92295837402344,-75.8380584716797
5907.67626953125,2.61518859863281,-97.5058135986328,-3.18458557128906,-79.6760711669922
6309.39794921875,2.20658874511719,-99.0077972412109,-3.49882507324219,-83.6128845214844
6738.4365234375,1.8211669921875,-100.761581420898,-3.80882263183594,-87.7883758544922
7196.64990234375,1.38313293457031,-103.24885559082,-4.1041259765625,-92.2593536376953
7686.02197265625,0.980499267578125,-104.871490478516,-4.55792236328125,-96.7137298583984
8208.6708984375,0.551467895507813,-107.113098144531,-4.97157287597656,-101.319351196289
8766.8603515625,0.137832641601563,-109.788360595703,-5.38282775878906,-106.361236572266
9363.0068359375,-0.318496704101563,-112.507308959961,-5.8572998046875,-111.413604736328
9999.6904296875,-0.794692993164063,-115.469314575195,-6.37367248535156,-116.688919067383
10679.6689453125,-1.28056335449219,-118.716339111328,-6.91799926757813,-122.225631713867
11405.8857421875,-1.75822448730469,-122.02717590332,-7.47093200683594,-127.799072265625
12181.4853515625,-2.28704833984375,-125.460418701172,-8.09994506835938,-133.477416992188
13009.826171875,-2.79360961914063,-129.235488891602,-8.72074890136719,-139.45475769043
13894.494140625,-3.31593322753906,-133.209014892578,-9.38038635253906,-145.58772277832
14839.3193359375,-3.89060974121094,-137.422088623047,-10.1137084960938,-151.935760498047
15848.392578125,-4.43028259277344,-141.826644897461,-10.8336334228516,-158.407928466797
16926.08203125,-5.04989624023438,-146.269653320313,-11.6728515625,-164.915954589844
18077.0546875,-5.60031127929688,-151.600036621094,-12.4465942382813,-172.291244506836
19306.29296875,-6.16558837890625,-157.333465576172,-13.2381134033203,-179.767959594727
20619.119140625,-6.78718566894531,-163.360641479492,-14.1266326904297,172.407501220703
22021.21875,-7.42666625976563,-169.835433959961,-15.0562286376953,164.220901489258
23518.66015625,-8.01856994628906,-176.537551879883,-15.9589385986328,155.921508789063
25117.927734375,-8.64254760742188,176.335571289063,-16.9162445068359,147.314376831055
26825.9453125,-9.27952575683594,168.893844604492,-17.9062957763672,138.505294799805
28650.109375,-10.0140380859375,161.213424682617,-19.0157470703125,129.610534667969
30598.31640625,-10.8691558837891,153.082778930664,-20.2646331787109,120.421142578125
32679,-11.6206359863281,144.730926513672,-21.4297637939453,111.163558959961
34901.16796875,-12.3466644287109,135.833541870117,-22.5862731933594,101.558883666992
37274.4453125,-13.0909881591797,126.516510009766,-23.7802886962891,91.7286682128906
39809.10546875,-13.8408813476563,116.683654785156,-24.9961700439453,81.6116790771484
42516.12109375,-14.6038970947266,106.126037597656,-26.2402954101563,70.9884948730469
45407.21484375,-15.4240264892578,95.4014434814453,-27.5525360107422,60.4684753417969
48494.90234375,-16.2466735839844,83.911865234375,-28.8824005126953,49.4387512207031
51792.5546875,-17.1554718017578,71.6153411865234,-30.3090209960938,37.9517974853516
55314.4453125,-18.0481109619141,58.6141662597656,-31.7206573486328,26.0661773681641
59075.82421875,-19.0217132568359,44.4965362548828,-33.2229461669922,13.4627838134766
63092.9765625,-20.1277313232422,29.3271789550781,-34.8479766845703,0.193206787109375
67383.296875,-21.3705139160156,13.176025390625,-36.6031494140625,-13.4907836914063
